gene_id	gene_biotype	gene_name	species
ENSMUSG00000086464	lincRNA	Gm15835	mouse
ENSMUSG00000022518	protein_coding	4930562C15Rik	mouse
ENSMUSG00000039568	protein_coding	Ubald1	mouse
ENSMUSG00000022517	protein_coding	Mgrn1	mouse
ENSMUSG00000097397	antisense	Gm16861	mouse
ENSMUSG00000022516	protein_coding	Nudt16l1	mouse
ENSMUSG00000022515	protein_coding	Anks3	mouse
ENSMUSG00000022543	transcribed_unitary_pseudogene	4930451G09Rik	mouse
ENSMUSG00000022542	protein_coding	Septin12	mouse
ENSMUSG00000096215	protein_coding	Smim22	mouse
ENSMUSG00000106967	antisense	Gm42477	mouse
ENSMUSG00000022540	protein_coding	Rogdi	mouse
ENSMUSG00000022536	protein_coding	Glyr1	mouse
ENSMUSG00000039473	protein_coding	Ubn1	mouse
ENSMUSG00000077367	snRNA	Gm23483	mouse
ENSMUSG00000039457	protein_coding	Ppl	mouse
ENSMUSG00000091712	protein_coding	Sec14l5	mouse
ENSMUSG00000023143	protein_coding	Nagpa	mouse
ENSMUSG00000051669	protein_coding	AU021092	mouse
ENSMUSG00000098675	miRNA	Mir6364	mouse
ENSMUSG00000096398	miRNA	Gm23689	mouse
ENSMUSG00000095347	miRNA	Gm26095	mouse
ENSMUSG00000039427	protein_coding	Alg1	mouse
ENSMUSG00000022544	protein_coding	Eef2kmt	mouse
ENSMUSG00000087168	antisense	Gm15983	mouse
ENSMUSG00000116029	lincRNA	Gm41414	mouse
ENSMUSG00000084573	rRNA	n-R5s30	mouse
ENSMUSG00000008658	protein_coding	Rbfox1	mouse
ENSMUSG00000101481	sense_intronic	1700123O21Rik	mouse
ENSMUSG00000115989	processed_pseudogene	Gm49533	mouse
ENSMUSG00000116450	lincRNA	Gm49534	mouse
ENSMUSG00000116151	processed_pseudogene	Gm49535	mouse
ENSMUSG00000089506	misc_RNA	Gm23476	mouse
ENSMUSG00000089593	snRNA	Gm26159	mouse
ENSMUSG00000077152	snoRNA	Gm24579	mouse
ENSMUSG00000022715	protein_coding	Tmem114	mouse
ENSMUSG00000084475	misc_RNA	Gm25782	mouse
ENSMUSG00000039345	protein_coding	Mettl22	mouse
ENSMUSG00000077557	snoRNA	Gm23706	mouse
ENSMUSG00000057880	protein_coding	Abat	mouse
ENSMUSG00000076039	miRNA	Gm22137	mouse
ENSMUSG00000083505	processed_pseudogene	Gm7541	mouse
ENSMUSG00000116095	processed_pseudogene	Gm49549	mouse
ENSMUSG00000043140	protein_coding	Tmem186	mouse
ENSMUSG00000022711	protein_coding	Pmm2	mouse
ENSMUSG00000008393	protein_coding	Carhsp1	mouse
ENSMUSG00000107252	protein_coding	Gm5767	mouse
ENSMUSG00000022710	protein_coding	Usp7	mouse
ENSMUSG00000084737	snRNA	Gm25805	mouse
ENSMUSG00000022507	protein_coding	1810013L24Rik	mouse
ENSMUSG00000087982	rRNA	Gm22224	mouse
ENSMUSG00000068674	processed_pseudogene	Gm10247	mouse
ENSMUSG00000116525	lincRNA	Gm30371	mouse
ENSMUSG00000116352	processed_pseudogene	Gm49447	mouse
ENSMUSG00000116426	lincRNA	Gm30567	mouse
ENSMUSG00000116469	lincRNA	Gm49448	mouse
ENSMUSG00000116348	processed_pseudogene	Gm18722	mouse
ENSMUSG00000116123	lincRNA	Gm49451	mouse
ENSMUSG00000059003	protein_coding	Grin2a	mouse
ENSMUSG00000098100	processed_pseudogene	Gm7572	mouse
ENSMUSG00000098170	processed_pseudogene	Gm3890	mouse
ENSMUSG00000039209	protein_coding	Rpl39l	mouse
ENSMUSG00000115943	antisense	Gm49455	mouse
ENSMUSG00000039200	protein_coding	Atf7ip2	mouse
ENSMUSG00000089563	snRNA	Gm24667	mouse
ENSMUSG00000116187	processed_pseudogene	Gm49456	mouse
ENSMUSG00000093251	miRNA	Gm22932	mouse
ENSMUSG00000022505	protein_coding	Emp2	mouse
ENSMUSG00000116270	lincRNA	Gm1600	mouse
ENSMUSG00000039179	protein_coding	Tekt5	mouse
ENSMUSG00000022503	protein_coding	Nubp1	mouse
ENSMUSG00000050908	protein_coding	Tvp23a	mouse
ENSMUSG00000022504	protein_coding	Ciita	mouse
ENSMUSG00000038055	protein_coding	Dexi	mouse
ENSMUSG00000068663	protein_coding	Clec16a	mouse
ENSMUSG00000087384	antisense	Gm15558	mouse
ENSMUSG00000038037	protein_coding	Socs1	mouse
ENSMUSG00000043050	protein_coding	Tnp2	mouse
ENSMUSG00000050058	protein_coding	Prm3	mouse
ENSMUSG00000038015	protein_coding	Prm2	mouse
ENSMUSG00000022501	protein_coding	Prm1	mouse
ENSMUSG00000116038	antisense	Gm46563	mouse
ENSMUSG00000071671	processed_pseudogene	Gm10343	mouse
ENSMUSG00000079740	protein_coding	Gm11172	mouse
ENSMUSG00000096921	lincRNA	Gm26822	mouse
ENSMUSG00000037991	protein_coding	Rmi2	mouse
ENSMUSG00000117309	transcribed_unitary_pseudogene	Gm49960	mouse
ENSMUSG00000095369	processed_transcript	Gm21859	mouse
ENSMUSG00000022500	protein_coding	Litaf	mouse
ENSMUSG00000093897	miRNA	Gm26268	mouse
ENSMUSG00000088543	snRNA	Gm24961	mouse
ENSMUSG00000115992	lincRNA	Gm10832	mouse
ENSMUSG00000115911	processed_pseudogene	Gm3919	mouse
ENSMUSG00000116274	processed_pseudogene	Gm18724	mouse
ENSMUSG00000037972	protein_coding	Snn	mouse
ENSMUSG00000022498	protein_coding	Txndc11	mouse
ENSMUSG00000037965	protein_coding	Zc3h7a	mouse
ENSMUSG00000076258	miRNA	Gm23935	mouse
ENSMUSG00000064565	snRNA	Gm24145	mouse
ENSMUSG00000096959	lincRNA	4930509G22Rik	mouse
ENSMUSG00000080790	processed_pseudogene	Gm7638	mouse
ENSMUSG00000081052	processed_pseudogene	Gm6305	mouse
ENSMUSG00000005846	protein_coding	Rsl1d1	mouse
ENSMUSG00000097537	antisense	2610020C07Rik	mouse
ENSMUSG00000062203	protein_coding	Gspt1	mouse
ENSMUSG00000088544	miRNA	Mir1945	mouse
ENSMUSG00000022496	protein_coding	Tnfrsf17	mouse
ENSMUSG00000071669	protein_coding	Snx29	mouse
ENSMUSG00000082653	processed_pseudogene	Gm15897	mouse
ENSMUSG00000085732	antisense	Gm4279	mouse
ENSMUSG00000115936	lincRNA	4833415N18Rik	mouse
ENSMUSG00000065979	protein_coding	Cpped1	mouse
ENSMUSG00000055015	lincRNA	Gm9961	mouse
ENSMUSG00000022494	protein_coding	Shisa9	mouse
ENSMUSG00000116403	processed_pseudogene	Gm19571	mouse
ENSMUSG00000116013	processed_pseudogene	C87114	mouse
ENSMUSG00000116520	lincRNA	4930414F18Rik	mouse
ENSMUSG00000116197	lincRNA	Gm38619	mouse
ENSMUSG00000115968	lincRNA	Gm38619.1	mouse
ENSMUSG00000091416	processed_pseudogene	Gm6327	mouse
ENSMUSG00000101565	lincRNA	1700003L19Rik	mouse
ENSMUSG00000116170	processed_pseudogene	Gm6332	mouse
ENSMUSG00000022545	protein_coding	Ercc4	mouse
ENSMUSG00000009569	protein_coding	Mrtfb	mouse
ENSMUSG00000087526	antisense	Gm15738	mouse
ENSMUSG00000076972	miRNA	Mir193b	mouse
ENSMUSG00000065449	miRNA	Mir365-1	mouse
ENSMUSG00000109857	processed_transcript	Gm32817	mouse
ENSMUSG00000099214	miRNA	Mir6365	mouse
ENSMUSG00000099411	lincRNA	2310015D24Rik	mouse
ENSMUSG00000077488	snoRNA	Gm25276	mouse
ENSMUSG00000022685	protein_coding	Parn	mouse
ENSMUSG00000022684	protein_coding	Bfar	mouse
ENSMUSG00000079737	protein_coding	3110001I22Rik	mouse
ENSMUSG00000022683	protein_coding	Pla2g10	mouse
ENSMUSG00000086550	antisense	Pla2g10os	mouse
ENSMUSG00000115907	lincRNA	Gm49432	mouse
ENSMUSG00000118559	protein_coding	A930007A09Rik	mouse
ENSMUSG00000022682	protein_coding	Rrn3	mouse
ENSMUSG00000022681	protein_coding	Ntan1	mouse
ENSMUSG00000099314	miRNA	Gm27734	mouse
ENSMUSG00000022680	protein_coding	Pdxdc1	mouse
ENSMUSG00000022679	protein_coding	Mpv17l	mouse
ENSMUSG00000089818	unprocessed_pseudogene	Gm15950	mouse
ENSMUSG00000089207	rRNA	Gm26213	mouse
ENSMUSG00000065968	protein_coding	Ifitm7	mouse
ENSMUSG00000044117	protein_coding	Bmerb1	mouse
ENSMUSG00000082554	processed_pseudogene	Gm15806	mouse
ENSMUSG00000082277	processed_pseudogene	Gm15807	mouse
ENSMUSG00000083536	processed_pseudogene	Gm15808	mouse
ENSMUSG00000060657	protein_coding	Marf1	mouse
ENSMUSG00000098652	miRNA	Gm27671	mouse
ENSMUSG00000070074	miRNA	Mir484	mouse
ENSMUSG00000022678	protein_coding	Nde1	mouse
ENSMUSG00000018830	protein_coding	Myh11	mouse
ENSMUSG00000022677	protein_coding	Fopnl	mouse
ENSMUSG00000085612	antisense	Gm15868	mouse
ENSMUSG00000116025	processed_pseudogene	Gm49517	mouse
ENSMUSG00000023088	protein_coding	Abcc1	mouse
ENSMUSG00000089106	snRNA	Gm23116	mouse
ENSMUSG00000116439	unprocessed_pseudogene	Gm49528	mouse
ENSMUSG00000090808	unprocessed_pseudogene	Gm1758	mouse
ENSMUSG00000075395	protein_coding	A630010A05Rik	mouse
ENSMUSG00000022676	protein_coding	Snai2	mouse
ENSMUSG00000116400	processed_pseudogene	Gm49530	mouse
ENSMUSG00000095165	snRNA	Gm25547	mouse
ENSMUSG00000116324	antisense	Gm33696	mouse
ENSMUSG00000068617	protein_coding	Efcab1	mouse
ENSMUSG00000116317	processed_pseudogene	Gm49536	mouse
ENSMUSG00000069315	processed_pseudogene	Gm7731	mouse
ENSMUSG00000116213	processed_pseudogene	Gm5404	mouse
ENSMUSG00000094472	protein_coding	Gm21897	mouse
ENSMUSG00000080704	processed_pseudogene	Gm6031	mouse
ENSMUSG00000116423	processed_pseudogene	Gm7085	mouse
ENSMUSG00000022674	protein_coding	Ube2v2	mouse
ENSMUSG00000116386	processed_pseudogene	Gm49538	mouse
ENSMUSG00000116140	processed_pseudogene	Gm7748	mouse
ENSMUSG00000022673	protein_coding	Mcm4	mouse
ENSMUSG00000022672	protein_coding	Prkdc	mouse
ENSMUSG00000116118	processed_pseudogene	Gm49511	mouse
ENSMUSG00000022671	protein_coding	Mzt2	mouse
ENSMUSG00000116102	processed_pseudogene	Gm20082	mouse
ENSMUSG00000071637	protein_coding	Cebpd	mouse
ENSMUSG00000041974	protein_coding	Spidr	mouse
ENSMUSG00000077350	rRNA	n-R5s31	mouse
ENSMUSG00000116385	processed_pseudogene	Gm18334	mouse
ENSMUSG00000041957	protein_coding	Pkp2	mouse
ENSMUSG00000115882	processed_pseudogene	Gm5481	mouse
ENSMUSG00000022792	protein_coding	Yars2	mouse
ENSMUSG00000022789	protein_coding	Dnm1l	mouse
ENSMUSG00000115923	antisense	Gm49521	mouse
ENSMUSG00000098037	processed_pseudogene	Gm7765	mouse
ENSMUSG00000116192	processed_pseudogene	Gm18869	mouse
ENSMUSG00000118629	processed_pseudogene	CT573014.1	mouse
ENSMUSG00000022788	protein_coding	Fgd4	mouse
ENSMUSG00000089861	processed_pseudogene	Gm16139	mouse
ENSMUSG00000048101	protein_coding	Olfr19	mouse
ENSMUSG00000108454	unprocessed_pseudogene	Gm44932	mouse
ENSMUSG00000116096	lincRNA	4933404G15Rik	mouse
ENSMUSG00000022783	protein_coding	Spag6l	mouse
ENSMUSG00000116648	processed_pseudogene	Rpl31-ps12	mouse
ENSMUSG00000116729	processed_pseudogene	Gm49644	mouse
ENSMUSG00000116676	processed_pseudogene	Gm5768	mouse
ENSMUSG00000075370	protein_coding	Igll1	mouse
ENSMUSG00000059305	protein_coding	Vpreb1	mouse
ENSMUSG00000022779	protein_coding	Top3b	mouse
ENSMUSG00000026181	protein_coding	Ppm1f	mouse
ENSMUSG00000116823	antisense	Gm49595	mouse
ENSMUSG00000116703	processed_pseudogene	Gm46540	mouse
ENSMUSG00000116598	processed_pseudogene	Gm6438	mouse
ENSMUSG00000063358	protein_coding	Mapk1	mouse
ENSMUSG00000087951	snRNA	Gm22558	mouse
ENSMUSG00000084792	lincRNA	1700056N10Rik	mouse
ENSMUSG00000022773	protein_coding	Ypel1	mouse
ENSMUSG00000055497	processed_pseudogene	Gm9974	mouse
ENSMUSG00000022771	protein_coding	Ppil2	mouse
ENSMUSG00000116645	antisense	Gm49584	mouse
ENSMUSG00000049916	protein_coding	2610318N02Rik	mouse
ENSMUSG00000065572	miRNA	Mir130b	mouse
ENSMUSG00000076288	miRNA	Mir301b	mouse
ENSMUSG00000022769	protein_coding	Sdf2l1	mouse
ENSMUSG00000116694	processed_pseudogene	Gm6440	mouse
ENSMUSG00000022768	protein_coding	Ccdc116	mouse
ENSMUSG00000041774	protein_coding	Ydjc	mouse
ENSMUSG00000038965	protein_coding	Ube2l3	mouse
ENSMUSG00000096434	snRNA	Gm22129	mouse
ENSMUSG00000071636	protein_coding	Rimbp3	mouse
ENSMUSG00000050240	protein_coding	Hic2	mouse
ENSMUSG00000116743	processed_transcript	Gm49573	mouse
ENSMUSG00000055692	protein_coding	Tmem191c	mouse
ENSMUSG00000041720	protein_coding	Pi4ka	mouse
ENSMUSG00000022766	protein_coding	Serpind1	mouse
ENSMUSG00000065331	snRNA	Gm24927	mouse
ENSMUSG00000022765	protein_coding	Snap29	mouse
ENSMUSG00000006134	protein_coding	Crkl	mouse
ENSMUSG00000088993	snRNA	Gm22770	mouse
ENSMUSG00000022763	protein_coding	Aifm3	mouse
ENSMUSG00000022761	protein_coding	Lztr1	mouse
ENSMUSG00000022760	protein_coding	Thap7	mouse
ENSMUSG00000116898	bidirectional_promoter_lncRNA	Gm49785	mouse
ENSMUSG00000022759	protein_coding	Lrrc74b	mouse
ENSMUSG00000022758	protein_coding	P2rx6	mouse
ENSMUSG00000022756	protein_coding	Slc7a4	mouse
ENSMUSG00000005899	protein_coding	Smpd4	mouse
ENSMUSG00000041617	protein_coding	Ccdc74a	mouse
ENSMUSG00000012114	protein_coding	Med15	mouse
ENSMUSG00000116561	processed_pseudogene	Gm18335	mouse
ENSMUSG00000116994	processed_pseudogene	Gm49684	mouse
ENSMUSG00000059150	processed_pseudogene	Rpl26-ps4	mouse
ENSMUSG00000116696	processed_pseudogene	Gm49683	mouse
ENSMUSG00000116783	processed_pseudogene	Gm6048	mouse
ENSMUSG00000116936	processed_pseudogene	Bod1-ps	mouse
ENSMUSG00000022750	protein_coding	Klhl22	mouse
ENSMUSG00000012017	protein_coding	Scarf2	mouse
ENSMUSG00000116777	processed_pseudogene	Zfp520-ps	mouse
ENSMUSG00000116652	protein_coding	B830017H08Rik	mouse
ENSMUSG00000090236	protein_coding	Car15	mouse
ENSMUSG00000092470	protein_coding	Gm20518	mouse
ENSMUSG00000003166	protein_coding	Dgcr2	mouse
ENSMUSG00000041566	protein_coding	Tssk1	mouse
ENSMUSG00000045521	protein_coding	Tssk2	mouse
ENSMUSG00000003527	protein_coding	Ess2	mouse
ENSMUSG00000022738	protein_coding	Gsc2	mouse
ENSMUSG00000103149	TEC	AA914427	mouse
ENSMUSG00000003528	protein_coding	Slc25a1	mouse
ENSMUSG00000059280	protein_coding	Vpreb2	mouse
ENSMUSG00000116658	lincRNA	Gm49580	mouse
ENSMUSG00000003531	protein_coding	Dgcr6	mouse
ENSMUSG00000003526	protein_coding	Prodh	mouse
ENSMUSG00000043811	protein_coding	Rtn4r	mouse
ENSMUSG00000099293	miRNA	Mir6366	mouse
ENSMUSG00000116557	lincRNA	4933432I09Rik	mouse
ENSMUSG00000116772	lincRNA	4930483P17Rik	mouse
ENSMUSG00000090777	protein_coding	Ccdc188	mouse
ENSMUSG00000060166	protein_coding	Zdhhc8	mouse
ENSMUSG00000005732	protein_coding	Ranbp1	mouse
ENSMUSG00000080364	snoRNA	Gm25777	mouse
ENSMUSG00000116925	protein_coding	Gm49776	mouse
ENSMUSG00000022721	protein_coding	Trmt2a	mouse
ENSMUSG00000022718	protein_coding	Dgcr8	mouse
ENSMUSG00000080452	miRNA	Mir1306	mouse
ENSMUSG00000093246	miRNA	Gm24572	mouse
ENSMUSG00000013539	protein_coding	Tango2	mouse
ENSMUSG00000065464	miRNA	Mir185	mouse
ENSMUSG00000000325	protein_coding	Arvcf	mouse
ENSMUSG00000089044	snRNA	Gm26170	mouse
ENSMUSG00000092957	miRNA	Gm26219	mouse
ENSMUSG00000000326	protein_coding	Comt	mouse
ENSMUSG00000087556	processed_transcript	Gm15764	mouse
ENSMUSG00000075704	protein_coding	Txnrd2	mouse
ENSMUSG00000116842	TEC	Gm49588	mouse
ENSMUSG00000000884	protein_coding	Gnb1l	mouse
ENSMUSG00000086965	protein_coding	Rtl10	mouse
ENSMUSG00000009097	protein_coding	Tbx1	mouse
ENSMUSG00000075335	lincRNA	4930588K23Rik	mouse
ENSMUSG00000050761	protein_coding	Gp1bb	mouse
ENSMUSG00000116594	protein_coding	Gm49601	mouse
ENSMUSG00000072214	protein_coding	Septin5	mouse
ENSMUSG00000116825	processed_pseudogene	Rps2-ps7	mouse
ENSMUSG00000041378	protein_coding	Cldn5	mouse
ENSMUSG00000000028	protein_coding	Cdc45	mouse
ENSMUSG00000005262	protein_coding	Ufd1	mouse
ENSMUSG00000071632	protein_coding	2510002D24Rik	mouse
ENSMUSG00000099908	protein_coding	Gm28539	mouse
ENSMUSG00000022706	protein_coding	Mrpl40	mouse
ENSMUSG00000022702	protein_coding	Hira	mouse
ENSMUSG00000082130	processed_pseudogene	Gm15799	mouse
ENSMUSG00000083658	processed_pseudogene	Gm15798	mouse
ENSMUSG00000105028	processed_pseudogene	Gm18747	mouse
ENSMUSG00000060811	processed_pseudogene	Gm10088	mouse
ENSMUSG00000106567	antisense	2010309G21Rik	mouse
ENSMUSG00000105906	IG_C_gene	Iglc1	mouse
ENSMUSG00000106668	IG_J_gene	Iglj1	mouse
ENSMUSG00000105547	IG_C_gene	Iglc3	mouse
ENSMUSG00000106405	IG_J_gene	Iglj3p	mouse
ENSMUSG00000105231	IG_J_gene	Iglj3	mouse
ENSMUSG00000076934	IG_V_gene	Iglv1	mouse
ENSMUSG00000106444	processed_pseudogene	Gm18748	mouse
ENSMUSG00000106039	IG_C_gene	Iglc4	mouse
ENSMUSG00000105066	IG_J_gene	Iglj4	mouse
ENSMUSG00000076937	IG_C_gene	Iglc2	mouse
ENSMUSG00000104975	IG_J_gene	Iglj2	mouse
ENSMUSG00000104927	lincRNA	Gm43388	mouse
ENSMUSG00000105128	TEC	Gm42870	mouse
ENSMUSG00000076939	IG_V_gene	Iglv3	mouse
ENSMUSG00000105160	TEC	A530030E21Rik	mouse
ENSMUSG00000076940	IG_V_gene	Iglv2	mouse
ENSMUSG00000050742	protein_coding	Olfr164	mouse
ENSMUSG00000089036	snoRNA	Gm22158	mouse
ENSMUSG00000095529	miRNA	Gm23612	mouse
ENSMUSG00000050158	protein_coding	Olfr165	mouse
ENSMUSG00000077172	snoRNA	Gm25762	mouse
ENSMUSG00000056822	protein_coding	Olfr166	mouse
ENSMUSG00000045341	protein_coding	Olfr167	mouse
ENSMUSG00000061361	protein_coding	Olfr168	mouse
ENSMUSG00000068535	protein_coding	Olfr169	mouse
ENSMUSG00000062245	protein_coding	Olfr170	mouse
ENSMUSG00000060480	protein_coding	Olfr171	mouse
ENSMUSG00000116790	processed_pseudogene	Gm49596	mouse
ENSMUSG00000041247	protein_coding	Lamp3	mouse
ENSMUSG00000097945	processed_pseudogene	Gm17799	mouse
ENSMUSG00000022686	protein_coding	B3gnt5	mouse
ENSMUSG00000116980	processed_pseudogene	Gm49597	mouse
ENSMUSG00000075330	protein_coding	A930003A15Rik	mouse
ENSMUSG00000116712	lincRNA	Gm49598	mouse
ENSMUSG00000099233	miRNA	Gm27883	mouse
ENSMUSG00000043008	protein_coding	Klhl6	mouse
ENSMUSG00000062901	protein_coding	Klhl24	mouse
ENSMUSG00000041215	protein_coding	Yeats2	mouse
ENSMUSG00000084838	processed_pseudogene	Gm10241	mouse
ENSMUSG00000041205	protein_coding	Map6d1	mouse
ENSMUSG00000116913	antisense	Gm49566	mouse
ENSMUSG00000033918	protein_coding	Parl	mouse
ENSMUSG00000022818	protein_coding	Cyp2ab1	mouse
ENSMUSG00000022822	protein_coding	Abcc5	mouse
ENSMUSG00000093649	unprocessed_pseudogene	Gm20614	mouse
ENSMUSG00000088049	misc_RNA	Gm23332	mouse
ENSMUSG00000093381	unprocessed_pseudogene	Gm20615	mouse
ENSMUSG00000003235	protein_coding	Eif2b5	mouse
ENSMUSG00000086837	antisense	Gm16618	mouse
ENSMUSG00000003233	protein_coding	Dvl3	mouse
ENSMUSG00000022841	protein_coding	Ap2m1	mouse
ENSMUSG00000080797	transcribed_processed_pseudogene	Gm15760	mouse
ENSMUSG00000003234	protein_coding	Abcf3	mouse
ENSMUSG00000116942	processed_pseudogene	Gm49744	mouse
ENSMUSG00000116604	lincRNA	Gm49745	mouse
ENSMUSG00000116538	processed_pseudogene	Gm49746	mouse
ENSMUSG00000116808	processed_pseudogene	Gm20164	mouse
ENSMUSG00000046613	protein_coding	Vwa5b2	mouse
ENSMUSG00000116764	antisense	Gm49748	mouse
ENSMUSG00000080669	miRNA	Mir1224	mouse
ENSMUSG00000033809	protein_coding	Alg3	mouse
ENSMUSG00000115219	protein_coding	Eef1akmt4	mouse
ENSMUSG00000115293	protein_coding	Gm49333	mouse
ENSMUSG00000051146	protein_coding	Camk2n2	mouse
ENSMUSG00000022842	protein_coding	Ece2	mouse
ENSMUSG00000006998	protein_coding	Psmd2	mouse
ENSMUSG00000090319	processed_pseudogene	Gm4462	mouse
ENSMUSG00000045983	protein_coding	Eif4g1	mouse
ENSMUSG00000077239	snoRNA	Snord66	mouse
ENSMUSG00000050821	protein_coding	Fam131a	mouse
ENSMUSG00000022843	protein_coding	Clcn2	mouse
ENSMUSG00000021018	protein_coding	Polr2h	mouse
ENSMUSG00000022847	protein_coding	Thpo	mouse
ENSMUSG00000006958	protein_coding	Chrd	mouse
ENSMUSG00000065372	snRNA	Gm22741	mouse
ENSMUSG00000116776	processed_pseudogene	Gm46544	mouse
ENSMUSG00000116922	lincRNA	4833419O12Rik	mouse
ENSMUSG00000116721	processed_pseudogene	Gm9536	mouse
ENSMUSG00000099764	processed_pseudogene	Rps10-ps2	mouse
ENSMUSG00000116850	lincRNA	Gm49742	mouse
ENSMUSG00000116659	unprocessed_pseudogene	Gm6551	mouse
ENSMUSG00000116732	processed_pseudogene	Gm18769	mouse
ENSMUSG00000116592	processed_pseudogene	Gm18770	mouse
ENSMUSG00000116710	unprocessed_pseudogene	Gm6557	mouse
ENSMUSG00000086936	processed_pseudogene	Gm9697	mouse
ENSMUSG00000116731	processed_pseudogene	Gm18771	mouse
ENSMUSG00000090356	protein_coding	Teddm3	mouse
ENSMUSG00000005958	protein_coding	Ephb3	mouse
ENSMUSG00000116843	lincRNA	Gm49750	mouse
ENSMUSG00000096918	lincRNA	Gm16863	mouse
ENSMUSG00000098400	miRNA	Mir7680	mouse
ENSMUSG00000116632	transcribed_processed_pseudogene	Magef1	mouse
ENSMUSG00000033653	protein_coding	Vps8	mouse
ENSMUSG00000043391	protein_coding	2510009E07Rik	mouse
ENSMUSG00000022853	protein_coding	Ehhadh	mouse
ENSMUSG00000088758	snRNA	Gm24898	mouse
ENSMUSG00000097290	lincRNA	1300002E11Rik	mouse
ENSMUSG00000033618	protein_coding	Map3k13	mouse
ENSMUSG00000116862	lincRNA	Gm49607	mouse
ENSMUSG00000116535	processed_pseudogene	Gm5962	mouse
ENSMUSG00000097401	lincRNA	Gm26744	mouse
ENSMUSG00000117327	pseudogene	Gm6467	mouse
ENSMUSG00000022856	protein_coding	Tmem41a	mouse
ENSMUSG00000044626	protein_coding	Liph	mouse
ENSMUSG00000022855	protein_coding	Senp2	mouse
ENSMUSG00000068487	processed_pseudogene	Ndufa11b	mouse
ENSMUSG00000033581	protein_coding	Igf2bp2	mouse
ENSMUSG00000064686	snRNA	Gm25810	mouse
ENSMUSG00000043870	processed_pseudogene	Gm5809	mouse
ENSMUSG00000098043	processed_pseudogene	Gm26980	mouse
ENSMUSG00000116761	processed_pseudogene	Gm36796	mouse
ENSMUSG00000022858	protein_coding	Tra2b	mouse
ENSMUSG00000082241	processed_pseudogene	Gng5-ps	mouse
ENSMUSG00000116857	unprocessed_pseudogene	Gm49582	mouse
ENSMUSG00000013089	protein_coding	Etv5	mouse
ENSMUSG00000022861	protein_coding	Dgkg	mouse
ENSMUSG00000089874	antisense	9230117E06Rik	mouse
ENSMUSG00000116847	processed_pseudogene	Gm30251	mouse
ENSMUSG00000099071	miRNA	Mir8095	mouse
ENSMUSG00000116580	processed_pseudogene	Gm9525	mouse
ENSMUSG00000116738	TEC	Gm49565	mouse
ENSMUSG00000089663	antisense	Gm15651	mouse
ENSMUSG00000084511	misc_RNA	Gm22481	mouse
ENSMUSG00000098448	miRNA	Mir6362	mouse
ENSMUSG00000116603	processed_pseudogene	Gm8118	mouse
ENSMUSG00000033501	protein_coding	Crygs	mouse
ENSMUSG00000004462	protein_coding	Tbccd1	mouse
ENSMUSG00000004460	protein_coding	Dnajb11	mouse
ENSMUSG00000116831	antisense	Gm30505	mouse
ENSMUSG00000022868	protein_coding	Ahsg	mouse
ENSMUSG00000022871	protein_coding	Fetub	mouse
ENSMUSG00000022877	protein_coding	Hrg	mouse
ENSMUSG00000060459	protein_coding	Kng2	mouse
ENSMUSG00000090021	processed_pseudogene	Gm6493	mouse
ENSMUSG00000116996	processed_pseudogene	Gm8128	mouse
ENSMUSG00000087979	snRNA	Gm23715	mouse
ENSMUSG00000116637	processed_pseudogene	Gm8130	mouse
ENSMUSG00000022875	protein_coding	Kng1	mouse
ENSMUSG00000116625	processed_pseudogene	Gm8134	mouse
ENSMUSG00000022884	protein_coding	Eif4a2	mouse
ENSMUSG00000088524	snoRNA	Snord2	mouse
ENSMUSG00000064880	snoRNA	Gm24201	mouse
ENSMUSG00000104599	miRNA	Gm49346	mouse
ENSMUSG00000087935	snoRNA	Snora81	mouse
ENSMUSG00000064382	snoRNA	Gm26447	mouse
ENSMUSG00000065208	snoRNA	Gm24616	mouse
ENSMUSG00000022881	protein_coding	Rfc4	mouse
ENSMUSG00000116733	bidirectional_promoter_lncRNA	6330408M09Rik	mouse
ENSMUSG00000116540	processed_pseudogene	Gm49624	mouse
ENSMUSG00000022878	protein_coding	Adipoq	mouse
ENSMUSG00000068463	antisense	B630019A10Rik	mouse
ENSMUSG00000084299	processed_pseudogene	Gm6630	mouse
ENSMUSG00000081988	processed_pseudogene	Gm15746	mouse
ENSMUSG00000045231	processed_transcript	BC106179	mouse
ENSMUSG00000022885	protein_coding	St6gal1	mouse
ENSMUSG00000084439	misc_RNA	Gm23430	mouse
ENSMUSG00000088862	snRNA	Gm23066	mouse
ENSMUSG00000033383	protein_coding	Rtp1	mouse
ENSMUSG00000022887	protein_coding	Masp1	mouse
ENSMUSG00000116481	processed_pseudogene	Gm49514	mouse
ENSMUSG00000109783	processed_transcript	Gm45338	mouse
ENSMUSG00000033355	protein_coding	Rtp4	mouse
ENSMUSG00000083681	processed_pseudogene	Gm6640	mouse
ENSMUSG00000116467	processed_pseudogene	Gm49515	mouse
ENSMUSG00000116335	processed_pseudogene	Gm49516	mouse
ENSMUSG00000004366	protein_coding	Sst	mouse
ENSMUSG00000047531	protein_coding	Rtp2	mouse
ENSMUSG00000022508	protein_coding	Bcl6	mouse
ENSMUSG00000110291	protein_coding	Gm37419	mouse
ENSMUSG00000116290	lincRNA	Gm49518	mouse
ENSMUSG00000116437	lincRNA	Gm46545	mouse
ENSMUSG00000115919	lincRNA	Gm31583	mouse
